candidate,office,election_year,filing_date,reporting_period,filing_type,stated_total_contributions,stated_total_expenditures,stated_beginning_balance,stated_ending_balance,itemized_contrib_sum,itemized_expend_sum,reconciles_contrib,reconciles_expend,recon_delta_contrib,recon_delta_expend,self_funded_amount,n_contrib_rows,n_expend_rows,source_filing,document_id,extraction_confidence,notes,filing_regime
BRYAN S SMETHURST,Council,2021,2021-08-03,2021 pre-primary (Aug 3),interim,15950.00,10706.87,,5243.13,15950.00,10706.87,True,True,0.00,0.00,0.00,15,14,raw/wb20210803_campaignfinancialreports.pdf,317208f3,medium,vision-transcribed(claude-sonnet-5),
VARDELL H CURTIS,Council,2021,2021-08-03,2021 pre-primary (Aug 3),interim,10037.72,4418.58,,5619.14,10037.72,4418.58,True,True,0.00,0.00,1717.72,30,13,raw/wb20210803_campaignfinancialreports.pdf,324983bd,medium,vision-transcribed(claude-sonnet-5),
CAROLYN MCDONALD,Council,2021,2021-08-03,2021 pre-primary (Aug 3),interim,3869.62,1737.82,,2131.80,3869.62,1737.82,True,True,0.00,0.00,800.00,18,11,raw/wb20210803_campaignfinancialreports.pdf,19d51250,medium,vision-transcribed(claude-sonnet-5),
NATALIE LARSEN,Council,2021,2021-08-03,2021 pre-primary (Aug 3),interim,8350.00,7674.34,,675.66,8350.00,7674.34,True,True,0.00,0.00,1000.00,18,14,raw/wb20210803_campaignfinancialreports.pdf,1047eee6,medium,vision-transcribed(claude-sonnet-5),
MICHELLE TANNER,Council,2021,2021-08-03,2021 pre-primary (Aug 3),interim,5845.00,3369.99,,2475.01,5845.00,3369.99,True,True,0.00,0.00,0.00,31,7,raw/wb20210803_campaignfinancialreports.pdf,c0d8b7bd,medium,vision-transcribed(claude-sonnet-5),
WOODY WOODBURY,Mayor,2021,2021-09-09,2021 post-primary (Sep 9),closing,755.00,458.45,,,755.00,458.45,True,True,0.00,0.00,0.00,9,9,raw/wb20210909_campaignfinancialreports.pdf,4a8bc9a8,medium,,
BRETT TOLLY,Mayor,2021,2021-09-09,2021 post-primary (Sep 9),closing,0.00,1910.97,,0.00,0.00,1910.97,True,True,0.00,0.00,0.00,0,8,raw/wb20210909_campaignfinancialreports.pdf,92dad8f2,medium,vision-transcribed(claude-sonnet-5),
M. RICK ERICKSON,Council,2021,2021-09-09,2021 post-primary (Sep 9),closing,5.00,852.46,,,5.00,852.46,True,True,0.00,0.00,0.00,1,4,raw/wb20210909_campaignfinancialreports.pdf,8e7baa32,medium,vision-transcribed(claude-sonnet-5),
RONALD WOODBURY,Council,2021,2021-09-09,2021 post-primary (Sep 9),closing,132.11,383.00,,,132.11,383.00,True,True,0.00,0.00,132.11,1,3,raw/wb20210909_campaignfinancialreports.pdf,b0e09a40,medium,vision-transcribed(claude-sonnet-5),
KENT L. WINDER,Council,2021,2021-09-09,2021 post-primary (Sep 9),closing,849.36,839.82,,9.54,849.36,778.58,True,False,0.00,-61.24,0.00,7,5,raw/wb20210909_campaignfinancialreports.pdf,622d9a91,low,vision-transcribed(claude-sonnet-5); expend!=stated,
TORI BUSH,Council,2021,2021-09-09,2021 post-primary (Sep 9),closing,,,,37.04,,,,,,,0.00,0,0,raw/wb20210909_campaignfinancialreports.pdf,ced9e74e,low,vision-transcribed(claude-sonnet-5),
KATHERYNE NOVICK,Council,2021,2021-09-09,2021 post-primary (Sep 9),closing,15950.00,12754.91,,3195.09,8450.00,,False,,-7500.00,,0.00,8,0,raw/wb20210909_campaignfinancialreports.pdf,fa767e35,low,vision-transcribed(claude-sonnet-5); totals-only(no itemization); contrib!=stated,
BRYAN S SMETHURST,Council,2021,2021-09-09,2021 post-primary (Sep 9),closing,15950.00,12754.91,,3195.09,15950.00,12754.91,True,True,0.00,0.00,0.00,15,17,raw/wb20210909_campaignfinancialreports.pdf,58538023,medium,vision-transcribed(claude-sonnet-5),
CAROLYN MCDONALD,Council,2021,2021-09-09,2021 post-primary (Sep 9),closing,328.50,2565.82,,,328.50,2965.82,True,False,0.00,400.00,0.00,5,8,raw/wb20210909_campaignfinancialreports.pdf,444707fd,low,vision-transcribed(claude-sonnet-5); expend!=stated,
MICHELE RANDALL,Mayor,2021,2021-10-26,2021 pre-general (Oct 26),interim,29729.59,29090.44,,639.15,14900.00,29090.44,False,True,-14829.59,0.00,0.00,16,18,raw/wb20211026_campaignfinancialdisclosures.pdf,8401cecd,low,vision-transcribed(claude-sonnet-5); contrib!=stated,
JIMMIE B. HUGHES,Mayor,2021,2021-10-26,2021 pre-general (Oct 26),interim,8900.36,8129.09,,771.27,8900.36,8129.09,True,True,0.00,0.00,0.00,9,6,raw/wb20211026_campaignfinancialdisclosures.pdf,883ed61b,medium,,
GREG ALDRED,Council,2021,2021-10-26,2021 pre-general (Oct 26),interim,2752.78,2642.52,,110.26,2752.78,2642.52,True,True,0.00,0.00,0.00,14,6,raw/wb20211026_campaignfinancialdisclosures.pdf,dee3cf4d,medium,vision-transcribed(claude-sonnet-5),
VARDELL H CURTIS,Council,2021,2021-10-26,2021 pre-general (Oct 26),interim,28592.40,22686.74,,11524.80,28592.40,22686.74,True,True,0.00,0.00,0.00,20,14,raw/wb20211026_campaignfinancialdisclosures.pdf,ddbe8c8b,medium,vision-transcribed(claude-sonnet-5),
NATALIE LARSEN,Council,2021,2021-10-26,2021 pre-general (Oct 26),interim,13249.07,10069.79,,3854.94,13249.07,10069.79,True,True,0.00,0.00,0.00,19,13,raw/wb20211026_campaignfinancialdisclosures.pdf,d17b76cc,medium,vision-transcribed(claude-sonnet-5),
MICHELLE TANNER,Council,2021,2021-10-26,2021 pre-general (Oct 26),interim,5935.00,2566.55,,5843.46,6500.00,2566.55,False,True,565.00,0.00,0.00,23,9,raw/wb20211026_campaignfinancialdisclosures.pdf,5a97a630,low,vision-transcribed(claude-sonnet-5); contrib!=stated,
MICHELE RANDALL,Mayor,2021,2021-12-02,2021 year-end (Dec 2),closing,,500.00,,139.15,,500.00,,True,,0.00,0.00,0,1,raw/wb20211202_campaignfinancialdisclosures.pdf,bd083c30,low,vision-transcribed(claude-sonnet-5),
JIMMIE B. HUGHES,Mayor,2021,2021-12-02,2021 year-end (Dec 2),closing,19425.58,19173.41,,,19425.58,19173.41,True,True,0.00,0.00,0.00,5,10,raw/wb20211202_campaignfinancialdisclosures.pdf,0fbbc391,medium,,
GREG ALDRED,Council,2021,2021-12-02,2021 year-end (Dec 2),closing,700.00,700.00,,,700.00,700.00,True,True,0.00,0.00,439.74,4,1,raw/wb20211202_campaignfinancialdisclosures.pdf,a5aabd93,medium,vision-transcribed(claude-sonnet-5),
VARDELL H CURTIS,Council,2021,2021-12-02,2021 year-end (Dec 2),closing,9556.81,11563.91,,1847.84,9556.81,11563.91,True,True,0.00,0.00,0.00,4,12,raw/wb20211202_campaignfinancialdisclosures.pdf,002a1e13,medium,vision-transcribed(claude-sonnet-5),
MICHELLE TANNER,Council,2021,2021-12-02,2021 year-end (Dec 2),closing,610.00,4785.53,,1667.93,610.00,4785.53,True,True,0.00,0.00,0.00,6,6,raw/wb20211202_campaignfinancialdisclosures.pdf,ba053d22,medium,vision-transcribed(claude-sonnet-5),
GREGG MCARTHUR,Council,2023,2023-08-29,2023 pre-primary (Aug 29),interim,1005.00,1005.00,,,1005.00,1005.00,True,True,0.00,0.00,1005.00,1,2,raw/20230829_campaignfinancedisclosures.pdf,0587dbde,medium,,
AROS MACKEY,Council,2023,2023-08-29,2023 pre-primary (Aug 29),interim,4970.00,4192.85,,777.15,4970.00,4192.85,True,True,0.00,0.00,0.00,21,23,raw/20230829_campaignfinancedisclosures.pdf,40829b41,medium,vision-transcribed(claude-sonnet-5),
JIMMIE B. HUGHES,Council,2023,2023-08-29,2023 pre-primary (Aug 29),interim,17203.77,16507.62,,696.15,17203.77,16507.62,True,True,0.00,0.00,13851.27,4,6,raw/20230829_campaignfinancedisclosures.pdf,a34340b4,medium,,
MATTHEW L HEATON,Council,2023,2023-08-29,2023 pre-primary (Aug 29),interim,24218.00,22529.72,,1688.28,24218.00,22982.88,True,False,0.00,453.16,0.00,17,20,raw/20230829_campaignfinancedisclosures.pdf,5c6f0470,low,vision-transcribed(claude-sonnet-5); expend!=stated,
AUSTIN HODGES,Council,2023,2023-08-29,2023 pre-primary (Aug 29),interim,2616.96,1560.78,,1056.18,2616.96,1560.78,True,True,0.00,0.00,344.65,9,12,raw/20230829_campaignfinancedisclosures.pdf,f88a0be0,medium,vision-transcribed(claude-sonnet-5),
KATHERYNE KNIGHT,Council,2023,2023-08-29,2023 pre-primary (Aug 29),interim,1200.00,0.00,,1200.00,1200.00,0.00,True,True,0.00,0.00,0.00,4,0,raw/20230829_campaignfinancedisclosures.pdf,e2302ee7,medium,vision-transcribed(claude-sonnet-5),
STEVE KEMP,Council,2023,2023-08-29,2023 pre-primary (Aug 29),interim,34325.00,27112.39,,7212.61,34325.00,27112.39,True,True,0.00,0.00,10000.00,37,24,raw/20230829_campaignfinancedisclosures.pdf,bd97a713,medium,vision-transcribed(claude-sonnet-5),
DANNIELLE LARKIN,Council,2023,2023-08-29,2023 pre-primary (Aug 29),interim,24690.00,14978.31,,9711.69,24690.00,14978.31,True,True,0.00,0.00,0.00,86,24,raw/20230829_campaignfinancedisclosures.pdf,17e22db0,medium,,
KIMBALL WILLARD,Council,2023,2023-08-29,2023 pre-primary (Aug 29),interim,3842.00,3843.69,,1.69,3842.00,3843.69,True,True,0.00,0.00,412.00,9,30,raw/20230829_campaignfinancedisclosures.pdf,2ac927f5,medium,vision-transcribed(claude-sonnet-5),
GREG ALDRED,Council,2023,2023-08-29,2023 pre-primary (Aug 29),interim,3227.25,3227.25,,0.00,3227.25,3227.25,True,True,0.00,0.00,2107.25,10,13,raw/20230829_campaignfinancedisclosures.pdf,12caf008,medium,,
WENDI PRINCE BULKLEY,Council,2023,2023-08-29,2023 pre-primary (Aug 29),interim,11497.00,10185.57,,1311.43,11797.00,10185.57,False,True,300.00,0.00,0.00,68,31,raw/20230829_campaignfinancedisclosures.pdf,0fe17b5e,low,vision-transcribed(claude-sonnet-5); contrib!=stated,
BRAD BENNETT,Council,2023,2023-08-29,2023 pre-primary (Aug 29),interim,7105.00,6780.44,,324.56,7105.00,6780.44,True,True,0.00,0.00,50.00,31,54,raw/20230829_campaignfinancedisclosures.pdf,9a427b0a,medium,vision-transcribed(claude-sonnet-5),
PAULA SMITH,Council,2023,2023-08-29,2023 pre-primary (Aug 29),interim,7856.54,7856.54,,0.00,7856.54,7856.54,True,True,0.00,0.00,4381.54,30,42,raw/20230829_campaignfinancedisclosures.pdf,5a8064b4,medium,vision-transcribed(claude-sonnet-5),
STEVEN G JENNINGS,Council,2023,2023-08-29,2023 pre-primary (Aug 29),interim,24525.00,22631.78,,1893.22,24525.00,22631.78,True,True,0.00,0.00,16000.00,9,23,raw/20230829_campaignfinancedisclosures.pdf,a1f9fddf,medium,vision-transcribed(claude-sonnet-5),
AROS MACKEY,Council,2023,2023-08-29,2023 post-primary closing,interim,200.00,672.60,,304.55,200.00,672.60,True,True,0.00,0.00,0.00,1,4,raw/2023_financialcampaigndisclosures.pdf,421412d8,medium,,
MATTHEW L HEATON,Council,2023,2023-08-29,2023 post-primary closing,interim,2707.32,5225.60,,830.00,2707.32,5959.04,True,False,0.00,733.44,0.00,3,6,raw/2023_financialcampaigndisclosures.pdf,1f0d937b,low,vision-transcribed(claude-sonnet-5); expend!=stated,
AUSTIN HODGES,Council,2023,2023-08-29,2023 post-primary closing,interim,,842.31,,213.87,,842.31,,True,,0.00,0.00,0,1,raw/2023_financialcampaigndisclosures.pdf,45e3280f,low,vision-transcribed(claude-sonnet-5),
KATHERYNE KNIGHT,Council,2023,2023-08-29,2023 post-primary closing,interim,1200.00,0.00,,1200.00,1200.00,0.00,True,True,0.00,0.00,0.00,4,0,raw/2023_financialcampaigndisclosures.pdf,678c3ff6,medium,vision-transcribed(claude-sonnet-5),
KIMBALL WILLARD,Council,2023,2023-08-29,2023 post-primary closing,interim,188.48,35.30,,151.49,188.48,35.30,True,True,0.00,0.00,88.48,3,2,raw/2023_financialcampaigndisclosures.pdf,7085b187,medium,,
GREG ALDRED,Council,2023,2023-08-29,2023 post-primary closing,interim,550.00,1276.74,,884.69,,,,,,,0.00,0,0,raw/2023_financialcampaigndisclosures.pdf,010d4d74,low,vision-transcribed(claude-sonnet-5); totals-only(no itemization); totals-only(no itemization),
WENDI PRINCE BULKLEY,Council,2023,2023-08-29,2023 post-primary closing,interim,550.00,1276.74,,684.69,550.00,1276.74,True,True,0.00,0.00,0.00,3,5,raw/2023_financialcampaigndisclosures.pdf,9162d7cc,medium,,
STEVEN G JENNINGS,Council,2023,2023-08-29,2023 post-primary closing,interim,200.00,156.42,,1936.80,200.00,156.42,True,True,0.00,0.00,0.00,1,2,raw/2023_financialcampaigndisclosures.pdf,27aecf72,medium,,
JIMMIE B. HUGHES,Council,2023,2023-10-24,2023 pre-general (Oct 24),interim,6947.32,1147.32,,6496.15,6947.32,1147.32,True,True,0.00,0.00,0.00,7,1,raw/20231024_october242023financialdisclosures.pdf,28115785,medium,segment match=elimination (verify vs raw),
STEVE KEMP,Council,2023,2023-10-24,2023 pre-general (Oct 24),interim,11300.00,9409.28,,9103.33,11300.00,9409.28,True,True,0.00,0.00,0.00,16,10,raw/20231024_october242023financialdisclosures.pdf,d9581cd5,medium,vision-transcribed(claude-sonnet-5),
DANNIELLE LARKIN,Council,2023,2023-10-24,2023 pre-general (Oct 24),interim,8555.00,8921.43,,9345.26,8555.00,8921.43,True,True,0.00,0.00,0.00,16,7,raw/20231024_october242023financialdisclosures.pdf,f663d36e,medium,,
BRAD BENNETT,Council,2023,2023-10-24,2023 pre-general (Oct 24),interim,10724.56,7307.32,,3417.24,10724.56,7307.32,True,True,0.00,0.00,0.00,38,23,raw/20231024_october242023financialdisclosures.pdf,83f42725,medium,vision-transcribed(claude-sonnet-5),
PAULA SMITH,Council,2023,2023-10-24,2023 pre-general (Oct 24),interim,4120.00,6094.83,,1974.83,4120.00,6094.83,True,True,0.00,0.00,0.00,22,26,raw/20231024_october242023financialdisclosures.pdf,e1314e93,medium,vision-transcribed(claude-sonnet-5),
JIMMIE B. HUGHES,Council,2023,2023-11-14,2023 post-general (Nov 14),interim,9739.64,16149.16,,86.63,9739.64,16149.16,True,True,0.00,0.00,5500.00,6,5,raw/20231114_financialdisclosures.pdf,07bdf77d,medium,,
STEVE KEMP,Council,2023,2023-11-14,2023 post-general (Nov 14),interim,6500.00,11285.55,,4317.78,6500.00,11285.55,True,True,0.00,0.00,0.00,12,10,raw/20231114_financialdisclosures.pdf,797f5044,medium,,
DANNIELLE LARKIN,Council,2023,2023-11-14,2023 post-general (Nov 14),interim,2000.00,7856.01,,3489.25,2000.00,7856.01,True,True,0.00,0.00,0.00,7,5,raw/20231114_financialdisclosures.pdf,0902f7f5,medium,,
BRAD BENNETT,Council,2023,2023-11-14,2023 post-general (Nov 14),interim,3375.00,3270.55,,3521.69,3375.00,3270.55,True,True,0.00,0.00,0.00,18,17,raw/20231114_financialdisclosures.pdf,bf2ecacf,medium,vision-transcribed(claude-sonnet-5),
PAULA SMITH,Council,2023,2023-11-14,2023 post-general (Nov 14),interim,4335.79,2355.96,,5.00,4335.79,2355.96,True,True,0.00,0.00,2270.79,15,14,raw/20231114_financialdisclosures.pdf,986980f9,medium,vision-transcribed(claude-sonnet-5),
JIMMIE B. HUGHES,Council,2023,2023-12-21,2023 year-end (Dec 21),closing,5000.00,1546.90,,3839.73,5000.00,1546.90,True,True,0.00,0.00,0.00,1,1,raw/20231221_campaignfinancedisclosures.pdf,837f5243,medium,,
STEVE KEMP,Council,2023,2023-12-21,2023 year-end (Dec 21),closing,6250.00,10230.85,,336.93,6250.00,10230.85,True,True,0.00,0.00,1500.00,8,5,raw/20231221_campaignfinancedisclosures.pdf,14579597,medium,,
DANNIELLE LARKIN,Council,2023,2023-12-21,2023 year-end (Dec 21),closing,500.00,2909.49,,1079.76,500.00,2909.49,True,True,0.00,0.00,0.00,3,4,raw/20231221_campaignfinancedisclosures.pdf,0517f689,medium,vision-transcribed(claude-sonnet-5),
BRAD BENNETT,Council,2023,2023-12-21,2023 year-end (Dec 21),closing,764.26,4285.95,,,764.26,4285.95,True,True,0.00,0.00,229.26,3,14,raw/20231221_campaignfinancedisclosures.pdf,a403cf3a,medium,vision-transcribed(claude-sonnet-5),
PAULA SMITH,Council,2023,2023-12-21,2023 year-end (Dec 21),closing,,,,37.29,,,,,,,0.00,0,0,raw/20231221_campaignfinancedisclosures.pdf,9e0a4bd4,low,vision-transcribed(claude-sonnet-5),
BRANNON R RAZO,Mayor,2025,2025-08-05,2025 pre-primary (Aug 5),interim,43299.25,28620.71,,14678.54,,,,,,,0.00,0,0,raw/20250805_campaign_finance_reports.pdf,85f1d674,low,vision-transcribed(claude-sonnet-5); totals-only(no itemization); totals-only(no itemization),
MICHELE RANDALL,Mayor,2025,2025-08-05,2025 pre-primary (Aug 5),interim,43299.25,28620.71,,14678.54,43299.25,28620.71,True,True,0.00,0.00,0.00,45,22,raw/20250805_campaign_finance_reports.pdf,b345a77f,medium,vision-transcribed(claude-sonnet-5),
AROS MACKEY,Mayor,2025,2025-08-05,2025 pre-primary (Aug 5),interim,4911.47,4817.19,,94.28,5936.47,4817.19,False,True,1025.00,0.00,0.00,15,6,raw/20250805_campaign_finance_reports.pdf,70f9e515,low,vision-transcribed(claude-sonnet-5); contrib!=stated,
JIMMIE B HUGHES,Mayor,2025,2025-08-05,2025 pre-primary (Aug 5),interim,20050.00,13582.00,,6468.00,20050.00,13582.00,True,True,0.00,0.00,10000.00,9,4,raw/20250805_campaign_finance_reports.pdf,cfdc2fbb,medium,,
NATHAN CAPLIN,Council,2025,2025-08-05,2025 pre-primary (Aug 5),interim,4100.00,4003.21,,96.79,4100.00,4003.21,True,True,0.00,0.00,1350.00,6,16,raw/20250805_campaign_finance_reports.pdf,4449d38e,medium,,
GREG ALDRED,Council,2025,2025-08-05,2025 pre-primary (Aug 5),interim,3654.65,3654.65,,,3654.65,3654.65,True,True,0.00,0.00,2254.65,6,12,raw/20250805_campaign_finance_reports.pdf,6ac4085f,medium,vision-transcribed(claude-sonnet-5),
JAMI LEAVITT,Council,2025,2025-08-05,2025 pre-primary (Aug 5),interim,41855.00,36189.14,,5665.86,41855.00,36189.14,True,True,0.00,0.00,10950.00,71,32,raw/20250805_campaign_finance_reports.pdf,87d27c6b,medium,vision-transcribed(claude-sonnet-5),
NATALIE LARSEN,Council,2025,2025-08-05,2025 pre-primary (Aug 5),interim,12722.85,4326.80,,8396.05,12822.85,4341.90,False,False,100.00,15.10,3000.00,11,15,raw/20250805_campaign_finance_reports.pdf,07c0d5b0,low,vision-transcribed(claude-sonnet-5); contrib!=stated; expend!=stated,
SHANE LOSEE,Council,2025,2025-08-05,2025 pre-primary (Aug 5),interim,5195.00,3959.66,,1236.00,5195.00,3959.66,True,True,0.00,0.00,10.00,15,4,raw/20250805_campaign_finance_reports.pdf,12b7d8d3,medium,vision-transcribed(claude-sonnet-5),
MICHELLE TANNER,Council,2025,2025-08-05,2025 pre-primary (Aug 5),interim,24295.00,10807.01,,13487.99,24295.00,10807.01,True,True,0.00,0.00,0.00,62,13,raw/20250805_campaign_finance_reports.pdf,aef804d3,medium,segment match=elimination (verify vs raw),
BRYAN D. THIRIOT,Council,2025,2025-08-05,2025 pre-primary (Aug 5),interim,5931.01,5648.22,,282.39,5931.01,5648.22,True,True,0.00,0.00,5681.01,5,5,raw/20250805_campaign_finance_reports.pdf,a775e789,medium,vision-transcribed(claude-sonnet-5),
NATHAN CAPLIN,Council,2025,2025-09-11,2025 post-primary (Sep 11),closing,909.14,799.07,,206.86,909.14,799.07,True,True,0.00,0.00,340.14,12,5,raw/20250911_campaign_finance_reports.pdf,a7aec5cd,medium,,
SHANE LOSEE,Council,2025,2025-09-11,2025 post-primary (Sep 11),closing,,,,1286.00,50.00,,,,,,0.00,1,0,raw/20250911_campaign_finance_reports.pdf,1b8f58a6,low,vision-transcribed(claude-sonnet-5),
BRYAN D. THIRIOT,Council,2025,2025-09-11,2025 post-primary (Sep 11),closing,332.79,,,332.79,50.00,,False,,-282.79,,0.00,1,0,raw/20250911_campaign_finance_reports.pdf,a4b5cd6a,low,vision-transcribed(claude-sonnet-5); contrib!=stated,
MICHELE RANDALL,Mayor,2025,2025-10-07,2025 pre-general (Oct 7),interim,18550.00,12700.86,,20527.68,18550.00,12700.86,True,True,0.00,0.00,0.00,12,11,raw/20251007_campaign_finance_disclosures.pdf,2f123943,medium,,
JIMMIE B HUGHES,Mayor,2025,2025-10-07,2025 pre-general (Oct 7),interim,21386.05,22043.44,,5810.61,21386.05,22043.44,True,True,0.00,0.00,4500.00,9,12,raw/20251007_campaign_finance_disclosures.pdf,56e8fb1c,medium,vision-transcribed(claude-sonnet-5),
GREG ALDRED,Council,2025,2025-10-07,2025 pre-general (Oct 7),interim,5888.21,5888.21,,,5888.21,5888.21,True,True,0.00,0.00,5000.00,8,7,raw/20251007_campaign_finance_disclosures.pdf,97214c0c,medium,vision-transcribed(claude-sonnet-5),
JAMI LEAVITT,Council,2025,2025-10-07,2025 pre-general (Oct 7),interim,32425.00,17869.23,,20221.63,32425.00,17869.23,True,True,0.00,0.00,10000.00,33,17,raw/20251007_campaign_finance_disclosures.pdf,b9742978,medium,vision-transcribed(claude-sonnet-5),
NATALIE LARSEN,Council,2025,2025-10-07,2025 pre-general (Oct 7),interim,9800.00,11958.42,,6237.63,9800.00,11958.42,True,True,0.00,0.00,3000.00,7,16,raw/20251007_campaign_finance_disclosures.pdf,93d0af60,medium,,
MICHELLE TANNER,Council,2025,2025-10-07,2025 pre-general (Oct 7),interim,11950.00,5758.87,,19379.12,11950.00,5758.87,True,True,0.00,0.00,0.00,13,8,raw/20251007_campaign_finance_disclosures.pdf,8db385e8,medium,,
MICHELE RANDALL,Mayor,2025,2025-10-28,2025 pre-general (Oct 28),interim,500.00,17669.70,,3357.98,500.00,17669.70,True,True,0.00,0.00,0.00,1,4,raw/20251028_campaign_finance_disclosures.pdf,d07f30dd,medium,vision-transcribed(claude-sonnet-5),
JIMMIE B HUGHES,Mayor,2025,2025-10-28,2025 pre-general (Oct 28),interim,10300.00,14040.64,,2069.97,10300.00,14040.64,True,True,0.00,0.00,5000.00,4,2,raw/20251028_campaign_finance_disclosures.pdf,77005bc1,medium,vision-transcribed(claude-sonnet-5),
GREG ALDRED,Council,2025,2025-10-28,2025 pre-general (Oct 28),interim,110.00,110.00,,0.00,110.00,110.00,True,True,0.00,0.00,0.00,2,3,raw/20251028_campaign_finance_disclosures.pdf,23957196,medium,vision-transcribed(claude-sonnet-5),
JAMI LEAVITT,Council,2025,2025-10-28,2025 pre-general (Oct 28),interim,10375.00,16613.71,,13982.92,10375.00,17166.61,True,False,0.00,552.90,0.00,15,9,raw/20251028_campaign_finance_disclosures.pdf,b9f01709,low,vision-transcribed(claude-sonnet-5); expend!=stated,
NATALIE LARSEN,Council,2025,2025-10-28,2025 pre-general (Oct 28),interim,12848.15,17631.49,,1454.29,12848.15,17631.49,True,True,0.00,0.00,0.00,3,23,raw/20251028_campaign_finance_disclosures.pdf,cefdaddb,medium,,
MICHELLE TANNER,Council,2025,2025-10-28,2025 pre-general (Oct 28),interim,3468.00,11811.71,,,3468.00,11811.71,True,True,0.00,0.00,0.00,7,3,raw/20251028_campaign_finance_disclosures.pdf,f99458ce,medium,segment match=elimination (verify vs raw),
MICHELE RANDALL,Mayor,2025,2025-12-04,2025 year-end (Dec 4),closing,7000.00,10040.66,,317.32,7000.00,10040.66,True,True,0.00,0.00,0.00,5,4,raw/20251204_campaign_finance_disclosures.pdf,ab1a77f0,medium,vision-transcribed(claude-sonnet-5),
JIMMIE B HUGHES,Mayor,2025,2025-12-04,2025 year-end (Dec 4),closing,35205.38,37104.62,,170.73,35205.38,37104.62,True,True,0.00,0.00,10000.00,8,3,raw/20251204_campaign_finance_disclosures.pdf,7a74fad7,medium,,
GREG ALDRED,Council,2025,2025-12-04,2025 year-end (Dec 4),closing,0.00,0.00,,0.00,0.00,0.00,True,True,0.00,0.00,0.00,0,0,raw/20251204_campaign_finance_disclosures.pdf,07af83dd,medium,vision-transcribed(claude-sonnet-5),
JAMI LEAVITT,Council,2025,2025-12-04,2025 year-end (Dec 4),closing,125.00,7213.75,,6904.17,125.00,7213.75,True,True,0.00,0.00,0.00,2,9,raw/20251204_campaign_finance_disclosures.pdf,b8fac0a6,medium,,
