candidate,office,seat,election_year,filing_date,reporting_period,date,vendor_raw,vendor_normalized,purpose,amount,in_kind,is_incremental,source_filing,document_id,line_no,extraction_confidence,extract_method,needs_review
Katie Lee-Koven,Council,,2025,2025-08-05,,2025-07-29,Square One Printing,Square One Printing,yard signs,321.00,False,False,raw/2025/20250805_Katie_Lee_Koven_August_5__2025.pdf,d2e2d513,v3,medium,utah_standard_form/vision,0
Katie Lee-Koven,Council,,2025,2025-08-05,,,Venmo charges for business acct,Venmo charges for business acct,,62.57,False,False,raw/2025/20250805_Katie_Lee_Koven_August_5__2025.pdf,d2e2d513,v4,medium,utah_standard_form/vision,0
Lewis Roesberry,Mayor,,2025,2025-08-05,,2025-06-18,Ryan Salese,Ryan Salese,Signs,275.00,False,True,raw/2025/20250805_Lewis_Roesberry_August_5__2025.pdf,df325ee9,v1,medium,utah_standard_form/vision,0
Lewis Roesberry,Mayor,,2025,2025-08-05,,2025-06-15,Regus,Regus,Office 701,233.14,False,True,raw/2025/20250805_Lewis_Roesberry_August_5__2025.pdf,df325ee9,v2,medium,utah_standard_form/vision,0
Lewis Roesberry,Mayor,,2025,2025-08-05,,2025-06-11,x.com,x.com,,8.00,False,True,raw/2025/20250805_Lewis_Roesberry_August_5__2025.pdf,df325ee9,v3,medium,utah_standard_form/vision,0
Lewis Roesberry,Mayor,,2025,2025-08-05,,2025-07-11,X.com,X.com,,8.00,False,True,raw/2025/20250805_Lewis_Roesberry_August_5__2025.pdf,df325ee9,v4,medium,utah_standard_form/vision,0
Lewis Roesberry,Mayor,,2025,2025-08-05,,2025-07-29,Regus,Regus,,380.36,False,True,raw/2025/20250805_Lewis_Roesberry_August_5__2025.pdf,df325ee9,v5,medium,utah_standard_form/vision,0
Mark A. Anderson,Mayor,,2025,2025-08-05,,2025-06-12,Great Basin Graphics,Great Basin Graphics,Signs & T-shirts,2751.82,False,True,raw/2025/20250805_Mark_A._Anderson_August_5__2025.pdf,a149b51b,v1,medium,utah_standard_form/vision,0
Mark A. Anderson,Mayor,,2025,2025-08-05,,2025-07-24,Great Basin Graphics,Great Basin Graphics,T-shirts,182.17,False,True,raw/2025/20250805_Mark_A._Anderson_August_5__2025.pdf,a149b51b,v2,medium,utah_standard_form/vision,0
Mark A. Anderson,Mayor,,2025,2025-08-05,,2025-05-20,Mike Johnson Photography,Mike Johnson Photography,Photo shoot & photos,300.00,False,True,raw/2025/20250805_Mark_A._Anderson_August_5__2025.pdf,a149b51b,v3,medium,utah_standard_form/vision,0
Mark A. Anderson,Mayor,,2025,2025-08-05,,2025-05-19,Shutterspire Photography,Shutterspire Photography,Video production,350.00,False,True,raw/2025/20250805_Mark_A._Anderson_August_5__2025.pdf,a149b51b,v4,medium,utah_standard_form/vision,0
Mark A. Anderson,Mayor,,2025,2025-08-05,,2025-06-01,Shutterspire Photography,Shutterspire Photography,Video production,350.00,False,True,raw/2025/20250805_Mark_A._Anderson_August_5__2025.pdf,a149b51b,v5,medium,utah_standard_form/vision,0
Mark A. Anderson,Mayor,,2025,2025-08-05,,2025-07-01,Shutterspire Photography,Shutterspire Photography,Video production,350.00,False,True,raw/2025/20250805_Mark_A._Anderson_August_5__2025.pdf,a149b51b,v6,medium,utah_standard_form/vision,0
Mark A. Anderson,Mayor,,2025,2025-08-05,,2025-03-15,Anderson's Seed + Garden,Anderson's Seed + Garden,Domain + Website develop.,200.00,False,True,raw/2025/20250805_Mark_A._Anderson_August_5__2025.pdf,a149b51b,v7,medium,utah_standard_form/vision,0
Melissa Dahle,Council,,2025,2025-08-05,,2025-06-12,Squarespace,Squarespace,Domain Registration for Dahle4Logan.com & Melissa4Logan.com,30.04,False,True,raw/2025/20250805_Melissa_Dahle_August_5__2025.pdf,af172930,v1,medium,utah_standard_form/vision,0
Melissa Dahle,Council,,2025,2025-08-05,,2025-06-12,Squarespace,Squarespace,Annual website subscription,191.00,False,True,raw/2025/20250805_Melissa_Dahle_August_5__2025.pdf,af172930,v2,medium,utah_standard_form/vision,0
Melissa Dahle,Council,,2025,2025-08-05,,2025-07-15,The Logo Shop,The Logo Shop,150 yard signs,1974.15,False,True,raw/2025/20250805_Melissa_Dahle_August_5__2025.pdf,af172930,v3,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-07,,2025-08-05,Blue print Public Affairs,Blue print Public Affairs,consulting,1000.00,False,True,raw/2025/20251007_Alanna_Nafziger_October_7__2025.pdf,34829b87,v1,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-07,,2025-08-09,Square One Printing,Square One Printing,thank you cards,118.24,False,True,raw/2025/20251007_Alanna_Nafziger_October_7__2025.pdf,34829b87,v2,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-07,,2025-08-12,Ghost.org,Ghost.org,website,31.00,False,True,raw/2025/20251007_Alanna_Nafziger_October_7__2025.pdf,34829b87,v3,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-07,,2025-08-17,International Service assesment,International Service assesment,credit card fee,0.31,False,True,raw/2025/20251007_Alanna_Nafziger_October_7__2025.pdf,34829b87,v4,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-07,,2025-08-26,Logan City Parks and Rec,Logan City Parks and Rec,pavilion rental for launch party,40.00,False,True,raw/2025/20251007_Alanna_Nafziger_October_7__2025.pdf,34829b87,v5,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-07,,2025-08-27,Square One Printing,Square One Printing,yard signs,428.00,False,True,raw/2025/20251007_Alanna_Nafziger_October_7__2025.pdf,34829b87,v6,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-07,,2025-08-29,United States Postal Service,United States Postal Service,postage,30.50,False,True,raw/2025/20251007_Alanna_Nafziger_October_7__2025.pdf,34829b87,v7,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-07,,2025-09-02,Amazon,Amazon,canopy,92.22,False,True,raw/2025/20251007_Alanna_Nafziger_October_7__2025.pdf,34829b87,v8,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-07,,2025-09-03,Square One Printing,Square One Printing,car magnets,112.35,False,True,raw/2025/20251007_Alanna_Nafziger_October_7__2025.pdf,34829b87,v9,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-07,,2025-09-04,Blueprint Public Affairs,Blueprint Public Affairs,consulting,1000.00,False,True,raw/2025/20251007_Alanna_Nafziger_October_7__2025.pdf,34829b87,v10,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-07,,2025-09-10,WinCo Foods,WinCo Foods,launch party food,66.13,False,True,raw/2025/20251007_Alanna_Nafziger_October_7__2025.pdf,34829b87,v11,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-07,,2025-09-10,Smiths,Smiths,launch party food,41.87,False,True,raw/2025/20251007_Alanna_Nafziger_October_7__2025.pdf,34829b87,v12,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-07,,2025-09-12,Logan City Parks and Rec,Logan City Parks and Rec,electricity for pavilion,20.00,False,True,raw/2025/20251007_Alanna_Nafziger_October_7__2025.pdf,34829b87,v13,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-07,,2025-09-13,Natural Grocers,Natural Grocers,launch party supplies,46.02,False,True,raw/2025/20251007_Alanna_Nafziger_October_7__2025.pdf,34829b87,v14,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-07,,2025-09-17,Staples,Staples,printer paper,10.71,False,True,raw/2025/20251007_Alanna_Nafziger_October_7__2025.pdf,34829b87,v15,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-07,,2025-09-17,Ghost.org,Ghost.org,website,31.00,False,True,raw/2025/20251007_Alanna_Nafziger_October_7__2025.pdf,34829b87,v16,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-07,,2025-09-17,International Service assesment,International Service assesment,credit card fee,0.31,False,True,raw/2025/20251007_Alanna_Nafziger_October_7__2025.pdf,34829b87,v17,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-07,,2025-09-13,Pride Embroidery and Screen Printing,Pride Embroidery and Screen Printing,t-shirts ( in kind ),589.25,False,True,raw/2025/20251007_Alanna_Nafziger_October_7__2025.pdf,34829b87,v18,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-07,,2025-09-07,Ares Film Production,Ares Film Production,film production ( in kind),5000.00,False,True,raw/2025/20251007_Alanna_Nafziger_October_7__2025.pdf,34829b87,v19,medium,utah_standard_form/vision,0
Ernesto Lopez,Council,,2025,2025-10-07,,2025-08-15,Squarespace,Squarespace,Website Domain,32.19,False,False,raw/2025/20251007_Ernesto_Lopez_October_7__2025.pdf,675d43fd,v1,medium,utah_standard_form/vision,0
Ernesto Lopez,Council,,2025,2025-10-07,,2025-09-15,C&A Graphics,C&A Graphics,50 Yard Signs,428.00,False,False,raw/2025/20251007_Ernesto_Lopez_October_7__2025.pdf,675d43fd,v2,medium,utah_standard_form/vision,0
Ernesto Lopez,Council,,2025,2025-10-07,,2025-09-17,GotPring.com,GotPring.com,1000 Door Hangers,197.59,False,False,raw/2025/20251007_Ernesto_Lopez_October_7__2025.pdf,675d43fd,v3,medium,utah_standard_form/vision,0
Katie Lee-Koven,Council,,2025,2025-10-07,,2025-07-07,Paypal-Vistaprint,Paypal-Vistaprint,Web domain renewal,38.63,False,False,raw/2025/20251007_Katie_Lee-Koven_October_7__2025.pdf,0027dec9,v1,medium,utah_standard_form/vision,0
Katie Lee-Koven,Council,,2025,2025-10-07,,2025-07-21,Vistaprint,Vistaprint,Door hangers,387.33,False,False,raw/2025/20251007_Katie_Lee-Koven_October_7__2025.pdf,0027dec9,v2,medium,utah_standard_form/vision,0
Katie Lee-Koven,Council,,2025,2025-10-07,,2025-07-29,Square One Printing,Square One Printing,Yard signs,321.00,False,False,raw/2025/20251007_Katie_Lee-Koven_October_7__2025.pdf,0027dec9,v3,medium,utah_standard_form/vision,0
Katie Lee-Koven,Council,,2025,2025-10-07,,,Venmo charges for business account,Venmo charges for business account,,62.57,False,False,raw/2025/20251007_Katie_Lee-Koven_October_7__2025.pdf,0027dec9,v4,medium,utah_standard_form/vision,0
Katie Lee-Koven,Council,,2025,2025-10-07,,2025-09-11,Venmo charges for business account,Venmo charges for business account,,3.10,False,False,raw/2025/20251007_Katie_Lee-Koven_October_7__2025.pdf,0027dec9,v5,medium,utah_standard_form/vision,0
Katie Lee-Koven,Council,,2025,2025-10-07,,2025-08-07,Vistaprint,Vistaprint,,36.00,False,False,raw/2025/20251007_Katie_Lee-Koven_October_7__2025.pdf,0027dec9,v6,medium,utah_standard_form/vision,0
Katie Lee-Koven,Council,,2025,2025-10-07,,2025-08-08,Vistaprint,Vistaprint,,38.63,False,False,raw/2025/20251007_Katie_Lee-Koven_October_7__2025.pdf,0027dec9,v7,medium,utah_standard_form/vision,0
Katie Lee-Koven,Council,,2025,2025-10-07,,2025-09-30,Wells Fargo,Wells Fargo,Banking fee,10.00,False,False,raw/2025/20251007_Katie_Lee-Koven_October_7__2025.pdf,0027dec9,v8,medium,utah_standard_form/vision,0
Katie Lee-Koven,Council,,2025,2025-10-07,,2025-10-06,Wix.com,Wix.com,,34.25,False,False,raw/2025/20251007_Katie_Lee-Koven_October_7__2025.pdf,0027dec9,v9,medium,utah_standard_form/vision,0
Mark A. Anderson,Mayor,,2025,2025-10-07,,2025-10-03,Hometown Values,Hometown Values,Direct Mail,1134.00,False,True,raw/2025/20251007_Mark_A._Anderson_October_7__2025.pdf,fdd688a2,v1,medium,utah_standard_form/vision,0
Melissa Dahle,Council,,2025,2025-10-07,,2025-09-04,Square One Printing,Square One Printing,"$1301.26 for 3000 door hangers, and $244.50 for 500 4x6 handouts",1545.76,False,True,raw/2025/20251007_Melissa_Dahle_October_7__2025.pdf,ec2a2a21,v1,medium,utah_standard_form/vision,0
Melissa Dahle,Council,,2025,2025-10-07,,2025-09-04,Costco,Costco,Bag of candy for handouts at the Gardner's Market booth,24.71,False,True,raw/2025/20251007_Melissa_Dahle_October_7__2025.pdf,ec2a2a21,v2,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-28,,2025-10-03,Fundhero,Fundhero,proccessing fee,77.95,False,True,raw/2025/20251028_Alanna_Nafziger_October_28__2025.pdf,15486b77,v1,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-28,,2025-10-06,Blueprint,Blueprint,consultant,1000.00,False,True,raw/2025/20251028_Alanna_Nafziger_October_28__2025.pdf,15486b77,v2,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-28,,2025-10-08,USPS,Usps,postage,12.20,False,True,raw/2025/20251028_Alanna_Nafziger_October_28__2025.pdf,15486b77,v3,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-28,,2025-10-09,Square One Printing,Square One Printing,yard signs,85.60,False,True,raw/2025/20251028_Alanna_Nafziger_October_28__2025.pdf,15486b77,v4,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-28,,2025-10-12,Einsteins Bros. Bagels,Einsteins Bros. Bagels,bagels for volunteers,22.78,False,True,raw/2025/20251028_Alanna_Nafziger_October_28__2025.pdf,15486b77,v5,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-28,,2025-10-12,Caffe Ibis,Caffe Ibis,drinks for volunteers,19.80,False,True,raw/2025/20251028_Alanna_Nafziger_October_28__2025.pdf,15486b77,v6,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-28,,2025-10-14,Blueprint,Blueprint,canvassing liturature,809.17,False,True,raw/2025/20251028_Alanna_Nafziger_October_28__2025.pdf,15486b77,v7,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-28,,2025-10-15,Blueprint,Blueprint,digital ads,1155.63,False,True,raw/2025/20251028_Alanna_Nafziger_October_28__2025.pdf,15486b77,v8,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-28,,2025-10-15,Blueprint,Blueprint,direct mail,2332.17,False,True,raw/2025/20251028_Alanna_Nafziger_October_28__2025.pdf,15486b77,v9,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-28,,2025-10-15,Pride Embroidery and Screen Printing,Pride Embroidery and Screen Printing,t-shirts,248.08,False,True,raw/2025/20251028_Alanna_Nafziger_October_28__2025.pdf,15486b77,v10,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-28,,2025-10-16,Blueprint,Blueprint,direct mail,2332.17,False,True,raw/2025/20251028_Alanna_Nafziger_October_28__2025.pdf,15486b77,v11,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-28,,2025-10-17,International Service assesment,International Service assesment,credit card fee,0.31,False,True,raw/2025/20251028_Alanna_Nafziger_October_28__2025.pdf,15486b77,v12,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-28,,2025-10-17,Ghost.org,Ghost.org,website,31.00,False,True,raw/2025/20251028_Alanna_Nafziger_October_28__2025.pdf,15486b77,v13,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-28,,2025-10-19,Einsteins Bros. Bagels,Einsteins Bros. Bagels,bagels for volunteers,23.66,False,True,raw/2025/20251028_Alanna_Nafziger_October_28__2025.pdf,15486b77,v14,medium,utah_standard_form/vision,0
Alanna Nafziger,Mayor,,2025,2025-10-28,,2025-10-22,Blueprint,Blueprint,direct mail,2332.17,False,True,raw/2025/20251028_Alanna_Nafziger_October_28__2025.pdf,15486b77,v15,medium,utah_standard_form/vision,0
Brian Seamons,Council,,2025,2025-10-28,,2025-10-21,sprint print,sprint print,,9607.65,False,True,raw/2025/20251028_Brian_Seamons_October_28__2025.pdf,67777665,v1,medium,utah_standard_form/vision,0
Ernesto Lopez,Council,,2025,2025-10-28,,2025-08-15,Squarespace,Squarespace,Website Domain,32.19,False,False,raw/2025/20251028_Ernesto_Lopez_October_28__2025.pdf,5ac1c29e,v1,medium,utah_standard_form/vision,0
