candidate,office,seat,election_year,filing_date,reporting_period,date,vendor_raw,vendor_normalized,purpose,amount,in_kind,is_incremental,source_filing,document_id,line_no,extraction_confidence,extract_method,needs_review
Larry Johnson,Council,District 5,2021,2021-10-26,pre_general,2021-08-25,Lawrence Johnson,Lawrence Johnson,Reimbursement,300.00,False,True,raw/2021_campaign_Larry-Johnson_Pre-General-Election-Disclosure_doc6912.pdf,6912,v17,medium,taylorsville_form/vision,0
Larry Johnson,Council,District 5,2021,2021-10-26,pre_general,2021-08-26,Larry Johnson,Larry Johnson,Reimbursement,300.00,False,True,raw/2021_campaign_Larry-Johnson_Pre-General-Election-Disclosure_doc6912.pdf,6912,v18,medium,taylorsville_form/vision,0
Larry Johnson,Council,District 5,2021,2021-10-26,pre_general,2021-10-13,David's Kitchen,David's Kitchen,Flyers-work,41.70,False,True,raw/2021_campaign_Larry-Johnson_Pre-General-Election-Disclosure_doc6912.pdf,6912,v19,medium,taylorsville_form/vision,0
Larry Johnson,Council,District 5,2021,2021-10-26,pre_general,2021-10-14,Larry Johnson,Larry Johnson,Reimbursement,750.00,False,True,raw/2021_campaign_Larry-Johnson_Pre-General-Election-Disclosure_doc6912.pdf,6912,v20,medium,taylorsville_form/vision,0
Larry Johnson,Council,District 5,2021,2021-12-02,final,2021-11-08,Larry Johnson,Larry Johnson,Reimbursement,2200.00,False,True,raw/2021_campaign_Larry-Johnson_Final-Financial-Disclosure_doc7013.pdf,7013,v1,high,taylorsville_form/vision,0
Larry Johnson,Council,District 5,2021,2021-12-02,final,2021-12-01,Larry Johnson,Larry Johnson,Reimbursement,196.37,False,True,raw/2021_campaign_Larry-Johnson_Final-Financial-Disclosure_doc7013.pdf,7013,v2,high,taylorsville_form/vision,0
Meredith Harker,Council,District 4,2021,2021-10-26,pre_general,2021-06-02,Taylorsville City,Taylorsville City,Filing Fee,50.00,False,True,raw/2021_campaign_Meredith-Harker_Pre-General-Election-Disclosure_doc6916.pdf,6916,v1,high,taylorsville_form/vision,0
Meredith Harker,Council,District 4,2021,2021-10-26,pre_general,2021-08-13,Bob Knudsen,Bob Knudsen,campaign contribution,100.00,False,True,raw/2021_campaign_Meredith-Harker_Pre-General-Election-Disclosure_doc6916.pdf,6916,v2,high,taylorsville_form/vision,0
Robert Knudsen,Council,District 5,2021,2021-08-02,primary_initial,2021-06-07,City of Taylorsville,City of Taylorsville,Campaign Filing Fee,100.00,False,True,raw/2021_campaign_Robert-Knudsen_Primary-Election-Initial-Disclosure_doc6720.pdf,6720,v1,medium,taylorsville_form/vision,0
Robert Knudsen,Council,District 5,2021,2021-08-02,primary_initial,2021-07-01,Designogy Graphic Design,Designogy Graphic Design,Logo Design,100.00,False,True,raw/2021_campaign_Robert-Knudsen_Primary-Election-Initial-Disclosure_doc6720.pdf,6720,v2,medium,taylorsville_form/vision,0
Robert Knudsen,Council,District 5,2021,2021-08-02,primary_initial,2021-07-02,Renaissance Signs Marketing & Design,Renaissance Signs Marketing & Design,Print Signs,593.95,False,True,raw/2021_campaign_Robert-Knudsen_Primary-Election-Initial-Disclosure_doc6720.pdf,6720,v3,medium,taylorsville_form/vision,0
Robert Knudsen,Council,District 5,2021,2021-08-02,primary_initial,2021-07-08,Designogy Graphic Design,Designogy Graphic Design,Door Hanger Design,75.00,False,True,raw/2021_campaign_Robert-Knudsen_Primary-Election-Initial-Disclosure_doc6720.pdf,6720,v4,medium,taylorsville_form/vision,0
Robert Knudsen,Council,District 5,2021,2021-08-02,primary_initial,2021-07-16,Signature Press,Signature Press,Print Door Hangers,775.07,False,True,raw/2021_campaign_Robert-Knudsen_Primary-Election-Initial-Disclosure_doc6720.pdf,6720,v5,medium,taylorsville_form/vision,0
Robert Knudsen,Council,District 5,2021,2021-10-26,pre_general,2021-09-05,Go Daddy,Go Daddy,Campaign Website,77.27,False,True,raw/2021_campaign_Robert-Knudsen_Pre-General-Election-Disclosure_doc6914.pdf,6914,v1,medium,taylorsville_form/vision,0
Robert Knudsen,Council,District 5,2021,2021-10-26,pre_general,2021-09-18,City Journals,City Journals,October Ad,360.00,False,True,raw/2021_campaign_Robert-Knudsen_Pre-General-Election-Disclosure_doc6914.pdf,6914,v2,medium,taylorsville_form/vision,0
Robert Knudsen,Council,District 5,2021,2021-10-26,pre_general,2021-10-07,Salt Lake Mailing & Printing,Salt Lake Mailing & Printing,Campaign Mailers,796.42,False,True,raw/2021_campaign_Robert-Knudsen_Pre-General-Election-Disclosure_doc6914.pdf,6914,v3,medium,taylorsville_form/vision,0
Robert Knudsen,Council,District 5,2021,2021-12-02,final,2021-11-06,Bob Knudsen Loan Advance,Bob Knudsen Loan Advance,Repay Personal Loan (Credit Card Payments Made),887.71,False,True,raw/2021_campaign_Robert-Knudsen_Final-Financial-Disclosure_doc7009.pdf,7009,v1,medium,taylorsville_form/vision,0
Meredith Harker,Council,District 4,,2022-03-01,annual-2022-10615,2021-12-20,Elect Aimee Winder Newton,Elect Aimee Winder Newton,candidates Campaign,200.00,False,True,raw/2022_annual_Meredith-Harker_Annual-Financial-Statement_doc10615.pdf,10615,v1,high,taylorsville_form/vision,0
Anna Barbieri,Council,District 3,2023,2023-08-15,first,2023-06-01,Filing Fee,Filing Fee,,100.00,False,True,raw/2023_campaign_Anna-Barbieri_1st-Financial-Disclosure_doc8970.pdf,8970,v1,high,taylorsville_form/vision,0
Curt Cochran,Council,District 2,2023,2023-08-15,first,,City of Taylorsville,City of Taylorsville,filing fee,50.00,False,False,raw/2023_campaign_Curt-Cochran_1st-Financial-Disclosure_doc8976.pdf,8976,v1,high,taylorsville_form/vision,0
Curt Cochran,Council,District 2,2023,2023-08-15,first,2023-09-09,Lowes,Lowes,zip ties,10.72,False,False,raw/2023_campaign_Curt-Cochran_1st-Financial-Disclosure_doc8976.pdf,8976,v2,high,taylorsville_form/vision,0
Curt Cochran,Council,District 2,2023,2023-10-25,second,,City of Taylorsville,City of Taylorsville,filing fee,50.00,False,False,raw/2023_campaign_Curt-Cochran_2nd-Financial-Disclosure_doc9034.pdf,9034,v1,high,taylorsville_form/vision,0
Curt Cochran,Council,District 2,2023,2023-10-25,second,2023-09-09,Lowe's,Lowe's,zip ties,10.72,False,False,raw/2023_campaign_Curt-Cochran_2nd-Financial-Disclosure_doc9034.pdf,9034,v2,high,taylorsville_form/vision,0
Ernest Burgess,Council,District 1,2023,2023-08-15,first,2023-10-02,Tville City,Tville City,candidate application,50.00,False,True,raw/2023_campaign_Ernest-Burgess_1st-Financial-Disclosure_doc8972.pdf,8972,v1,high,taylorsville_form/vision,0
Ernest Burgess,Council,District 1,2023,2023-08-15,first,2023-09-08,Lowe's,Lowe's,electric ties for signs+equipment,140.00,False,True,raw/2023_campaign_Ernest-Burgess_1st-Financial-Disclosure_doc8972.pdf,8972,v2,high,taylorsville_form/vision,0
Ernest Burgess,Council,District 1,2023,2023-08-15,first,2023-09-07,Renaissance Signs,Renaissance Signs,signs,437.00,False,True,raw/2023_campaign_Ernest-Burgess_1st-Financial-Disclosure_doc8972.pdf,8972,v3,high,taylorsville_form/vision,0
Ernest Burgess,Council,District 1,2023,2023-08-15,first,2023-10-05,City Journal,City Journal,newspaper Ad,416.00,False,True,raw/2023_campaign_Ernest-Burgess_1st-Financial-Disclosure_doc8972.pdf,8972,v4,high,taylorsville_form/vision,0
Ernest Burgess,Council,District 1,2023,2023-10-25,second,,Taylors Bike Shop,Taylors Bike Shop,Bike Maintenance,225.00,False,True,raw/2023_campaign_Ernest-Burgess_2nd-Financial-Disclosure_doc9026.pdf,9026,v1,high,taylorsville_form/vision,0
Ernest Burgess,Council,District 1,2023,2023-10-25,second,,City Journal,City Journal,Newspaper Ad,374.00,False,True,raw/2023_campaign_Ernest-Burgess_2nd-Financial-Disclosure_doc9026.pdf,9026,v2,high,taylorsville_form/vision,0
Ernest Burgess,Council,District 1,2023,2023-10-25,second,,S.L. Mailing + Print,S.L. Mailing + Print,Print + Mail Flyers,1967.00,False,True,raw/2023_campaign_Ernest-Burgess_2nd-Financial-Disclosure_doc9026.pdf,9026,v3,high,taylorsville_form/vision,0
Ernest Burgess,Council,District 1,2023,2023-10-25,second,,Speedway Gas,Speedway Gas,Fuel for Car,205.00,False,True,raw/2023_campaign_Ernest-Burgess_2nd-Financial-Disclosure_doc9026.pdf,9026,v4,high,taylorsville_form/vision,0
Ernest Burgess,Council,District 1,2023,2023-12-02,final,,SL Board of Realtors,SL Board of Realtors,Refund of Contribution,500.00,False,True,raw/2023_campaign_Ernest-Burgess_Final-Financial-Disclosure_doc9050.pdf,9050,v1,high,taylorsville_form/vision,0
Kristie Overson,Mayor,,,2023-02-22,annual-2023-10643,2022-03-27,NAME-CHEAP.COM,NAME-CHEAP.COM,Web Domain,77.80,False,True,raw/2023_annual_Kristie-Overson_Annual-Financial-Statement_doc10643.pdf,10643,v1,medium,taylorsville_form/vision,0
Kristie Overson,Mayor,,,2023-02-22,annual-2023-10643,2022-04-06,NAME-CHEAP.COM,NAME-CHEAP.COM,Web Domain,63.64,False,True,raw/2023_annual_Kristie-Overson_Annual-Financial-Statement_doc10643.pdf,10643,v2,medium,taylorsville_form/vision,0
Kristie Overson,Mayor,,,2023-02-22,annual-2023-10643,2022-05-14,NAME-CHEAP.COM,NAME-CHEAP.COM,Web Domain,14.16,False,True,raw/2023_annual_Kristie-Overson_Annual-Financial-Statement_doc10643.pdf,10643,v3,medium,taylorsville_form/vision,0
Robert Knudsen,Council,District 5,,2024-03-01,annual-2024-8376,2023-12-31,Mountain America Credit Union,Mountain America Credit Union,Account Fee,5.00,False,True,raw/2024_annual_Robert-Knudsen_Annual-Financial-Statement_doc8376.pdf,8376,v1,medium,taylorsville_form/vision,0
Kristie Overson,Mayor,,,2025-02-26,annual-2025-10635,2024-03-27,Name-Cheap.com,Name-Cheap.com,Web Domain,87.60,False,True,raw/2025_annual_Kristie-Overson_Annual-Financial-Statement_doc10635.pdf,10635,v1,medium,taylorsville_form/vision,0
Kristie Overson,Mayor,,,2025-02-26,annual-2025-10635,2024-04-17,Name-Cheap.com,Name-Cheap.com,Web Domain,71.54,False,True,raw/2025_annual_Kristie-Overson_Annual-Financial-Statement_doc10635.pdf,10635,v2,medium,taylorsville_form/vision,0
Kristie Overson,Mayor,,,2025-02-26,annual-2025-10635,2024-05-14,Name-Cheap.com,Name-Cheap.com,Web Domain,16.06,False,True,raw/2025_annual_Kristie-Overson_Annual-Financial-Statement_doc10635.pdf,10635,v3,medium,taylorsville_form/vision,0
Kristie Overson,Mayor,,,2025-02-26,annual-2025-10635,2024-11-20,The UPS Store,The Ups Store,PO Box,440.00,False,True,raw/2025_annual_Kristie-Overson_Annual-Financial-Statement_doc10635.pdf,10635,v4,medium,taylorsville_form/vision,0
Kristie Overson,Mayor,,,2025-02-26,annual-2025-10635,2025-01-18,Salt Lake County Elections,Salt Lake County Elections,Voter Reg List,50.00,False,True,raw/2025_annual_Kristie-Overson_Annual-Financial-Statement_doc10635.pdf,10635,v5,medium,taylorsville_form/vision,0
Meredith Harker,Council,District 4,,2026-03-01,annual-2026-11783,2026-01-06,Nicole McDermott,Nicole McDermott,Campaign,200.00,False,True,raw/2026_annual_Meredith-Harker_Annual-Financial-Statement_doc11783.pdf,11783,v1,high,taylorsville_form/vision,0
